image,score
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y128.png,10.029708862304688
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y1280.png,10.27538013458252
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y1408.png,10.315385818481445
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y1536.png,10.268269538879395
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y1664.png,10.22708797454834
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y1695.png,10.228182792663574
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y256.png,10.042851448059082
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y384.png,10.045889854431152
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y512.png,10.076467514038086
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y640.png,10.162153244018555
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y768.png,10.13823413848877
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y896.png,10.150932312011719
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_000_x217_y1351.png,10.207235336303711
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_001_x130_y572.png,10.21992015838623
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_002_x78_y86.png,9.955535888671875
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_003_x19_y35.png,10.101858139038086
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_004_x128_y1287.png,10.04854679107666
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_005_x248_y1547.png,10.171884536743164
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_006_x161_y1153.png,10.196550369262695
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_007_x171_y5.png,10.127330780029297
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_008_x141_y71.png,9.95226764678955
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_009_x195_y1548.png,10.120911598205566
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_010_x216_y372.png,10.141858100891113
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_011_x5_y1148.png,10.229642868041992
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_012_x20_y635.png,10.13316535949707
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_013_x123_y896.png,10.263594627380371
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_014_x103_y60.png,10.038982391357422
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_015_x1_y263.png,10.072142601013184
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_016_x2_y1423.png,10.09024429321289
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_017_x134_y1373.png,10.175567626953125
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_018_x65_y1305.png,10.063043594360352
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_019_x195_y814.png,10.267959594726562
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_020_x97_y1454.png,10.164403915405273
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_021_x243_y1380.png,10.242238998413086
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_022_x215_y1460.png,10.212979316711426
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_023_x180_y825.png,10.328514099121094
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_024_x224_y286.png,10.143796920776367
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_025_x148_y1530.png,10.15898323059082
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_026_x216_y1114.png,10.268470764160156
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_027_x96_y658.png,10.058456420898438
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_028_x108_y1030.png,10.194262504577637
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_nor_029_x136_y759.png,10.147870063781738
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y0.png,10.124894142150879
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y1024.png,10.215853691101074
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y1152.png,10.156342506408691
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y128.png,10.037074089050293
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y1280.png,10.063708305358887
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y1408.png,10.069604873657227
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y1536.png,10.103826522827148
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y256.png,10.076356887817383
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y384.png,10.074687004089355
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y512.png,10.080276489257812
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y640.png,10.081135749816895
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y768.png,10.139421463012695
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x0_y896.png,10.173138618469238
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y0.png,10.117409706115723
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y1024.png,10.300750732421875
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y1152.png,10.216440200805664
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y128.png,10.01285457611084
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y1280.png,10.103678703308105
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y1408.png,10.108011245727539
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y1536.png,10.141386032104492
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y256.png,10.141222953796387
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y384.png,10.139200210571289
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y512.png,10.13386344909668
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y640.png,10.128503799438477
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y768.png,10.236085891723633
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x128_y896.png,10.280611038208008
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y0.png,10.132132530212402
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y1024.png,10.253562927246094
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y1152.png,10.232095718383789
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y128.png,10.089546203613281
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y1280.png,10.196489334106445
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y1408.png,10.172953605651855
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y1536.png,10.174554824829102
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y256.png,10.189001083374023
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y384.png,10.185381889343262
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y512.png,10.169309616088867
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y640.png,10.13176155090332
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y768.png,10.186071395874023
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0546_jpg.rf.b7d506a48c673f5a5dd7f2970fccd0ed_x256_y896.png,10.227871894836426
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_000_x217_y998.png,10.29328727722168
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_001_x130_y422.png,10.266508102416992
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_002_x44_y1274.png,10.086699485778809
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_003_x166_y1430.png,10.250223159790039
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_004_x128_y950.png,10.269371032714844
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_005_x248_y1143.png,10.187939643859863
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_006_x161_y851.png,10.38808536529541
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_007_x143_y1465.png,10.022966384887695
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_008_x71_y1278.png,10.151979446411133
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_009_x171_y4.png,10.076777458190918
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_010_x100_y1343.png,10.205798149108887
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_011_x141_y52.png,9.854755401611328
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_012_x195_y1143.png,10.128297805786133
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_013_x216_y275.png,10.223328590393066
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_014_x22_y1352.png,10.065581321716309
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_015_x5_y848.png,10.188501358032227
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_016_x20_y469.png,10.31175422668457
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_017_x123_y662.png,10.323053359985352
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_018_x2_y1050.png,10.213391304016113
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_019_x134_y1014.png,10.16684627532959
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_020_x65_y964.png,10.273490905761719
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_021_x195_y601.png,10.442696571350098
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_022_x117_y1562.png,10.121465682983398
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_023_x206_y1536.png,10.231200218200684
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_024_x97_y1074.png,10.08775520324707
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_025_x243_y1019.png,10.305824279785156
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_026_x215_y1078.png,10.209674835205078
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_027_x180_y609.png,10.458630561828613
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_028_x224_y211.png,10.180622100830078
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_nor_029_x148_y1130.png,10.20207405090332
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y1024.png,10.214170455932617
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y1152.png,10.170379638671875
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y1280.png,10.178547859191895
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y1408.png,10.185955047607422
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y1536.png,10.095974922180176
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y1567.png,10.056783676147461
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y384.png,10.439847946166992
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y512.png,10.402204513549805
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y640.png,10.369098663330078
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y768.png,10.34958553314209
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x0_y896.png,10.279157638549805
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y1024.png,10.192570686340332
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y1152.png,10.098499298095703
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y1280.png,10.060506820678711
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y1408.png,10.001501083374023
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y1536.png,9.988616943359375
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y1567.png,10.019266128540039
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y384.png,10.268372535705566
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y512.png,10.33183765411377
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y640.png,10.339723587036133
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y768.png,10.315739631652832
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x128_y896.png,10.218792915344238
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y0.png,10.11630630493164
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y1024.png,10.286361694335938
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y1152.png,10.122236251831055
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y128.png,10.256441116333008
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y1280.png,10.089777946472168
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y1408.png,10.128271102905273
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y1536.png,10.218351364135742
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y1567.png,10.234576225280762
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y256.png,10.236967086791992
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y384.png,10.354270935058594
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y512.png,10.456345558166504
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y640.png,10.451420783996582
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y768.png,10.462316513061523
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0177_jpg.rf.2fac1f8a36bf770a729eff3e281b6072_x256_y896.png,10.361939430236816
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_000_x217_y1509.png,10.405267715454102
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_001_x130_y639.png,10.170598030090332
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_002_x78_y97.png,10.311918258666992
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_003_x19_y39.png,10.437265396118164
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_004_x128_y1437.png,10.505002975463867
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_005_x161_y1288.png,10.369888305664062
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_006_x143_y2216.png,10.178834915161133
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_007_x171_y6.png,10.047157287597656
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_008_x141_y79.png,10.544737815856934
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_009_x216_y416.png,10.091625213623047
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_010_x5_y1283.png,10.365910530090332
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_011_x20_y710.png,10.203242301940918
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_012_x123_y1001.png,10.250226020812988
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_013_x103_y67.png,10.418970108032227
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_014_x1_y294.png,10.498726844787598
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_015_x65_y1458.png,10.514518737792969
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_016_x195_y909.png,10.236833572387695
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\R0235_jpg.rf.4f41fe187bd0fdb2a752f9cc9396ff30_nor_017_x117_y2363.png,10.059183120727539
